[0.784688995215311, 0.7751196172248804, 0.8038277511961722, 0.8133971291866029, 0.8086124401913876, 0.7799043062200957, 0.8133971291866029, 0.7942583732057417, 0.8181818181818182, 0.784688995215311]
[0.8277511961722488, 0.7751196172248804, 0.8133971291866029, 0.8133971291866029, 0.7942583732057417, 0.7559808612440191, 0.7703349282296651, 0.7751196172248804, 0.8038277511961722, 0.84688995215311]
[0.8181818181818182, 0.7990430622009569, 0.7894736842105263, 0.784688995215311, 0.7894736842105263, 0.8421052631578947, 0.8133971291866029, 0.7368421052631579, 0.7655502392344498, 0.7990430622009569]
[0.7751196172248804, 0.8229665071770335, 0.8038277511961722, 0.8373205741626795, 0.7894736842105263, 0.8038277511961722, 0.7799043062200957, 0.7655502392344498, 0.8325358851674641, 0.7655502392344498]
[0.7607655502392344, 0.8851674641148325, 0.7990430622009569, 0.7942583732057417, 0.8133971291866029, 0.7894736842105263, 0.7559808612440191, 0.7751196172248804, 0.7990430622009569, 0.7655502392344498]
[0.8038277511961722, 0.7990430622009569, 0.784688995215311, 0.7607655502392344, 0.8181818181818182, 0.8277511961722488, 0.7607655502392344, 0.7942583732057417, 0.7799043062200957, 0.8325358851674641]
[0.8086124401913876, 0.8086124401913876, 0.7990430622009569, 0.7942583732057417, 0.8133971291866029, 0.7799043062200957, 0.7751196172248804, 0.7990430622009569, 0.8086124401913876, 0.7894736842105263]
[0.7607655502392344, 0.784688995215311, 0.7703349282296651, 0.7799043062200957, 0.7894736842105263, 0.8373205741626795, 0.8277511961722488, 0.8277511961722488, 0.7990430622009569, 0.8133971291866029]
[0.7511961722488039, 0.7799043062200957, 0.7464114832535885, 0.7942583732057417, 0.8229665071770335, 0.8038277511961722, 0.7990430622009569, 0.8325358851674641, 0.8086124401913876, 0.8086124401913876]
[0.8086124401913876, 0.7990430622009569, 0.7751196172248804, 0.8277511961722488, 0.7942583732057417, 0.7320574162679426, 0.7990430622009569, 0.7942583732057417, 0.8229665071770335, 0.7703349282296651]
[0.8086124401913876, 0.8229665071770335, 0.7894736842105263, 0.7655502392344498, 0.7511961722488039, 0.7894736842105263, 0.8229665071770335, 0.7799043062200957, 0.7559808612440191, 0.8516746411483254]
[0.7703349282296651, 0.7990430622009569, 0.8038277511961722, 0.8181818181818182, 0.7751196172248804, 0.784688995215311, 0.784688995215311, 0.7942583732057417, 0.8516746411483254, 0.7799043062200957]
[0.8038277511961722, 0.7464114832535885, 0.7655502392344498, 0.7368421052631579, 0.84688995215311, 0.8277511961722488, 0.7799043062200957, 0.7990430622009569, 0.861244019138756, 0.784688995215311]
